OTU,Phylum
OTU_32288,Elusimicrobiota
OTU_32289,Bacillota
OTU_32291,Spirochaetota
OTU_32294,Bacteroidota
OTU_32297,Elusimicrobiota
OTU_32298,Bacteroidota
OTU_32299,Elusimicrobiota
OTU_32300,Elusimicrobiota
OTU_32301,Bacteroidota
OTU_32303,Spirochaetota
OTU_32304,Bacteroidota
OTU_32305,Spirochaetota
OTU_32306,Spirochaetota
OTU_32308,Bacillota
OTU_32309,Spirochaetota
OTU_32310,Spirochaetota
OTU_32311,Elusimicrobiota
OTU_32312,Pseudomonadota
OTU_32313,Spirochaetota
OTU_32315,Elusimicrobiota
OTU_32316,Synergistota
OTU_32318,Bacteroidota
OTU_32319,Elusimicrobiota
OTU_32320,Elusimicrobiota
OTU_32321,Spirochaetota
OTU_32322,candidate
OTU_32323,Bacillota
OTU_32324,Spirochaetota
OTU_32326,Pseudomonadota
OTU_32327,Spirochaetota
OTU_32328,Elusimicrobiota
OTU_32329,Spirochaetota
OTU_32330,Bacillota
OTU_32331,Bacillota
OTU_32332,Bacillota
OTU_32333,Bacillota
OTU_32334,Spirochaetota
OTU_32335,Spirochaetota
OTU_32336,Bacillota
OTU_32339,Pseudomonadota
OTU_32340,Bacillota
OTU_32341,Bacillota
OTU_32343,Bacteroidota
OTU_32344,Bacillota
OTU_32346,Bacteroidota
OTU_32347,Bacteroidota
OTU_32349,Bacillota
OTU_32350,Bacillota
OTU_32352,Spirochaetota
OTU_32353,Bacteroidota
OTU_32354,Spirochaetota
OTU_32355,Spirochaetota
OTU_32358,Elusimicrobiota
OTU_32359,Spirochaetota
OTU_32360,Spirochaetota
OTU_32361,Spirochaetota
OTU_32372,Pseudomonadota
OTU_32373,Spirochaetota
OTU_32374,Spirochaetota
OTU_32375,Spirochaetota
OTU_32378,Bacillota
OTU_32380,Actinomycetota
OTU_32381,Bacillota
OTU_32382,Spirochaetota
OTU_32384,Elusimicrobiota
OTU_32385,Bacillota
OTU_32390,Bacteroidota
OTU_32393,Elusimicrobiota
OTU_32394,Spirochaetota
OTU_32395,Candidatus
OTU_32396,Spirochaetota
OTU_32397,Bacillota
OTU_32400,Spirochaetota
OTU_32404,Spirochaetota
OTU_32405,Spirochaetota
OTU_32406,Spirochaetota
OTU_32408,Bacillota
OTU_32410,Spirochaetota
OTU_32411,Elusimicrobiota
OTU_32412,Elusimicrobiota
OTU_32413,Bacteroidota
OTU_32414,Bacillota
OTU_32415,Spirochaetota
OTU_32417,Spirochaetota
OTU_32419,Bacillota
OTU_32420,Spirochaetota
OTU_32421,Bacteroidota
OTU_32422,Bacteroidota
OTU_32426,Bacillota
OTU_32427,Bacteroidota
OTU_32428,Spirochaetota
OTU_32430,Bacteroidota
OTU_32433,Spirochaetota
OTU_32434,Spirochaetota
OTU_32436,Spirochaetota
OTU_32437,Bacteroidota
OTU_32439,Synergistota
OTU_32442,Spirochaetota
OTU_32443,Elusimicrobiota
OTU_32446,Bacillota
OTU_32447,Bacillota
OTU_32448,Elusimicrobiota
OTU_32450,Spirochaetota
OTU_32453,Spirochaetota
OTU_32454,Bacteroidota
OTU_32455,Bacteroidota
OTU_32456,Bacillota
OTU_32458,Bacillota
OTU_32463,Bacteroidota
OTU_32465,Bacillota
OTU_32466,Spirochaetota
OTU_32467,Spirochaetota
OTU_32469,Spirochaetota
OTU_32470,Spirochaetota
OTU_32471,Spirochaetota
OTU_32472,Bacillota
OTU_32475,Pseudomonadota
OTU_32476,Bacillota
OTU_32477,Spirochaetota
OTU_32480,Bacteroidota
OTU_32481,Bacteroidota
OTU_32483,Bacillota
OTU_32484,Elusimicrobiota
OTU_32485,Spirochaetota
OTU_32486,Spirochaetota
OTU_32488,Spirochaetota
OTU_32489,Spirochaetota
OTU_32491,Elusimicrobiota
OTU_32492,Elusimicrobiota
OTU_32494,Spirochaetota
OTU_32496,Spirochaetota
OTU_32497,Bacteroidota
OTU_32498,Spirochaetota
OTU_32499,Bacillota
OTU_32500,Spirochaetota
OTU_32502,Spirochaetota
OTU_32504,Elusimicrobiota
OTU_32505,Bacteroidota
OTU_32506,Spirochaetota
OTU_32507,Spirochaetota
OTU_32509,Bacteroidota
OTU_32510,Spirochaetota
OTU_32511,Spirochaetota
OTU_32513,Bacteroidota
OTU_32515,Elusimicrobiota
OTU_32518,Spirochaetota
OTU_32519,Actinomycetota
OTU_32522,Elusimicrobiota
OTU_32524,Spirochaetota
OTU_32526,Spirochaetota
OTU_32528,Bacteroidota
OTU_32529,Spirochaetota
OTU_32530,Pseudomonadota
OTU_32532,Pseudomonadota
OTU_32533,Bacillota
OTU_32535,Bacteroidota
OTU_32536,Bacillota
OTU_32538,Bacteroidota
OTU_32542,Planctomycetota
OTU_32543,Bacillota
OTU_32545,Bacteroidota
OTU_32546,Bacillota
OTU_32547,Bacillota
OTU_32549,Actinomycetota
OTU_32551,Spirochaetota
OTU_32553,Actinomycetota
OTU_32554,Spirochaetota
OTU_32555,Bacillota
OTU_32556,Spirochaetota
OTU_32557,Bacillota
OTU_32559,Elusimicrobiota
OTU_32560,Bacillota
OTU_32562,Spirochaetota
OTU_32564,Bacillota
OTU_32565,Spirochaetota
OTU_32568,Bacillota
OTU_32569,Bacteroidota
OTU_32571,Elusimicrobiota
OTU_32574,Spirochaetota
OTU_32576,Spirochaetota
OTU_32578,Elusimicrobiota
OTU_32579,Spirochaetota
OTU_32580,Synergistota
OTU_32581,Spirochaetota
OTU_32585,Elusimicrobiota
OTU_32586,Elusimicrobiota
OTU_32589,Bacillota
OTU_32590,Spirochaetota
OTU_32592,Spirochaetota
OTU_32593,Bacillota
OTU_32596,Bacillota
OTU_32597,Bacteroidota
OTU_32598,Spirochaetota
OTU_32599,Spirochaetota
OTU_32600,Bacillota
OTU_32601,Bacteroidota
OTU_32602,Bacteroidota
OTU_32603,Bacillota
OTU_32604,Bacteroidota
OTU_32605,Bacillota
OTU_32610,Elusimicrobiota
OTU_32614,Elusimicrobiota
OTU_32615,Bacteroidota
OTU_32616,Actinomycetota
OTU_32617,Elusimicrobiota
OTU_32619,Spirochaetota
OTU_32620,Bacillota
OTU_32622,Bacillota
OTU_32624,Spirochaetota
OTU_32625,Pseudomonadota
OTU_32626,Verrucomicrobiota
OTU_32627,Elusimicrobiota
OTU_32629,Bacillota
OTU_32630,Elusimicrobiota
OTU_32634,Bacteroidota
OTU_32637,Spirochaetota
OTU_32638,Bacteroidota
OTU_32639,Elusimicrobiota
OTU_32640,Bacillota
OTU_32641,Bacillota
OTU_32644,Spirochaetota
OTU_32645,Spirochaetota
OTU_32647,Elusimicrobiota
OTU_32648,Elusimicrobiota
OTU_32649,Spirochaetota
OTU_32651,Spirochaetota
OTU_32652,Spirochaetota
OTU_32653,Elusimicrobiota
OTU_32654,Spirochaetota
OTU_32655,Elusimicrobiota
OTU_32658,Spirochaetota
OTU_32659,Spirochaetota
OTU_32660,Bacteroidota
OTU_32662,Bacillota
OTU_32663,Spirochaetota
OTU_32665,Bacillota
OTU_32666,Spirochaetota
OTU_32669,Spirochaetota
OTU_32672,Bacteroidota
OTU_32673,Spirochaetota
OTU_32676,Spirochaetota
OTU_32677,Elusimicrobiota
OTU_32678,Elusimicrobiota
OTU_32679,Bacillota
OTU_32681,Spirochaetota
OTU_32682,Spirochaetota
OTU_32684,Bacillota
OTU_32685,Bacillota
OTU_32686,Spirochaetota
OTU_32689,Spirochaetota
OTU_32690,Bacillota
OTU_32692,Bacillota
OTU_32694,Spirochaetota
OTU_32695,Spirochaetota
OTU_32697,Bacteroidota
OTU_32698,Spirochaetota
OTU_32699,Elusimicrobiota
OTU_32702,Spirochaetota
OTU_32703,Spirochaetota
OTU_32705,Bacillota
OTU_32709,Bacillota
OTU_32710,Spirochaetota
OTU_32712,Spirochaetota
OTU_32713,Elusimicrobiota
OTU_32714,Bacteroidota
OTU_32716,Bacillota
OTU_32719,Elusimicrobiota
OTU_32721,Elusimicrobiota
OTU_32722,Spirochaetota
OTU_32723,Pseudomonadota
OTU_32727,Bacteroidota
OTU_32728,Elusimicrobiota
OTU_32729,Bacteroidota
OTU_32730,Spirochaetota
OTU_32732,Bacillota
OTU_32735,Bacteroidota
OTU_32736,Bacteroidota
OTU_32737,Bacteroidota
OTU_32740,Spirochaetota
OTU_32743,Bacillota
OTU_32746,Elusimicrobiota
OTU_32747,Bacteroidota
OTU_32748,Bacteroidota
OTU_32749,Spirochaetota
OTU_32750,Spirochaetota
OTU_32751,Elusimicrobiota
OTU_32752,Synergistota
OTU_32753,Spirochaetota
OTU_32756,Bacillota
OTU_32757,Spirochaetota
OTU_32758,Bacillota
OTU_32759,Spirochaetota
OTU_32760,Bacillota
OTU_32761,Bacillota
OTU_32762,Bacillota
OTU_32765,Spirochaetota
OTU_32766,Bacillota
OTU_32768,Bacillota
OTU_32769,Bacteroidota
OTU_32770,Bacteroidota
OTU_32771,Bacteroidota
OTU_32772,Elusimicrobiota
OTU_32774,Spirochaetota
OTU_32775,Spirochaetota
OTU_32779,Elusimicrobiota
OTU_32785,Spirochaetota
OTU_32786,Bacteroidota
OTU_32787,Elusimicrobiota
OTU_32788,Spirochaetota
OTU_32793,Spirochaetota
OTU_32795,Bacillota
OTU_32796,Bacillota
OTU_32798,Bacteroidota
OTU_32799,Elusimicrobiota
OTU_32800,Spirochaetota
OTU_32801,Bacillota
OTU_32803,Bacillota
OTU_32809,Spirochaetota
OTU_32810,Spirochaetota
OTU_32811,Elusimicrobiota
OTU_32812,Spirochaetota
OTU_32813,Spirochaetota
OTU_32814,Bacillota
OTU_32815,Bacillota
OTU_32816,Bacteroidota
OTU_32817,Bacteroidota
OTU_32819,Spirochaetota
OTU_32821,Elusimicrobiota
OTU_32826,Elusimicrobiota
OTU_32827,Elusimicrobiota
OTU_32828,Bacteroidota
OTU_32831,Bacillota
OTU_32832,Spirochaetota
OTU_32833,Bacillota
OTU_32834,Bacillota
OTU_32835,Bacteroidota
OTU_32836,Spirochaetota
OTU_32839,Elusimicrobiota
OTU_32840,Elusimicrobiota
OTU_32841,Spirochaetota
OTU_32842,Bacillota
OTU_32843,Bacillota
OTU_32844,Elusimicrobiota
OTU_32846,Elusimicrobiota
OTU_32847,Spirochaetota
OTU_32848,Bacteroidota
OTU_32850,Elusimicrobiota
OTU_32851,Spirochaetota
OTU_32852,Pseudomonadota
OTU_32853,Spirochaetota
OTU_32855,Spirochaetota
OTU_32857,Bacillota
OTU_32860,Elusimicrobiota
OTU_32861,Candidatus
OTU_32862,Elusimicrobiota
OTU_32863,Spirochaetota
OTU_32864,Spirochaetota
OTU_32866,Bacillota
OTU_32867,Bacillota
OTU_32868,Elusimicrobiota
OTU_32869,Bacillota
OTU_32870,Bacteroidota
OTU_32872,Spirochaetota
OTU_32873,Spirochaetota
OTU_32874,Bacillota
OTU_32875,Spirochaetota
OTU_32877,Elusimicrobiota
OTU_32878,Spirochaetota
OTU_32879,Spirochaetota
OTU_32880,Elusimicrobiota
OTU_32882,Planctomycetota
OTU_32884,Spirochaetota
OTU_32885,Bacillota
OTU_32886,Bacillota
OTU_32887,Elusimicrobiota
OTU_32888,Bacillota
OTU_32889,Bacillota
OTU_32890,Bacillota
OTU_32892,Spirochaetota
OTU_32893,Spirochaetota
OTU_32894,Spirochaetota
OTU_32896,Bacillota
OTU_32897,Spirochaetota
OTU_32898,Bacillota
OTU_32899,Spirochaetota
OTU_32901,Bacillota
OTU_32905,Elusimicrobiota
OTU_32906,Bacteroidota
OTU_32907,Bacteroidota
OTU_32908,Bacteroidota
OTU_32909,Spirochaetota
OTU_32910,Bacillota
OTU_32911,Spirochaetota
OTU_32912,Elusimicrobiota
OTU_32914,Spirochaetota
OTU_32916,Bacillota
OTU_32917,Spirochaetota
OTU_32918,Pseudomonadota
OTU_32919,Elusimicrobiota
OTU_32923,Bacteroidota
OTU_32928,Elusimicrobiota
OTU_32929,Elusimicrobiota
OTU_32930,Bacillota
OTU_32931,Pseudomonadota
OTU_32932,Bacillota
OTU_32934,Spirochaetota
OTU_32935,Bacillota
OTU_32936,Spirochaetota
OTU_32938,Spirochaetota
OTU_32939,Spirochaetota
OTU_32941,Bacteroidota
OTU_32942,Bacillota
OTU_32944,Bacillota
OTU_32945,Bacteroidota
OTU_32949,Spirochaetota
OTU_32950,Elusimicrobiota
OTU_32951,Pseudomonadota
OTU_32954,Spirochaetota
OTU_32956,Spirochaetota
OTU_32959,Spirochaetota
OTU_32960,Bacteroidota
OTU_32961,Bacillota
OTU_32962,Spirochaetota
OTU_32963,Elusimicrobiota
OTU_32964,Bacillota
OTU_32967,Elusimicrobiota
OTU_32970,Bacillota
OTU_32972,Spirochaetota
OTU_32977,Bacteroidota
OTU_32978,Elusimicrobiota
OTU_32980,Bacteroidota
OTU_32981,Spirochaetota
OTU_32982,Elusimicrobiota
OTU_32984,Spirochaetota
OTU_32986,Spirochaetota
OTU_32988,Bacillota
OTU_32993,candidate
OTU_32997,Cyanobacteriota
OTU_32998,Pseudomonadota
OTU_33000,Bacillota
OTU_33001,Bacteroidota
OTU_33002,Elusimicrobiota
OTU_33003,Bacillota
OTU_33007,Elusimicrobiota
OTU_33009,Bacteroidota
OTU_33014,Spirochaetota
OTU_33015,Synergistota
OTU_33017,Synergistota
OTU_33018,Spirochaetota
OTU_33019,Pseudomonadota
OTU_33020,Spirochaetota
OTU_33021,Spirochaetota
OTU_33022,Bacillota
OTU_33023,Spirochaetota
OTU_33024,Bacillota
OTU_33026,Spirochaetota
OTU_33028,Verrucomicrobiota
OTU_33029,Spirochaetota
OTU_33030,Spirochaetota
OTU_33031,Bacteroidota
OTU_33033,Elusimicrobiota
OTU_33035,Elusimicrobiota
OTU_33036,Spirochaetota
OTU_33037,Bacillota
OTU_33038,Elusimicrobiota
OTU_33040,Elusimicrobiota
OTU_33042,Elusimicrobiota
OTU_33043,Spirochaetota
OTU_33044,Bacillota
OTU_33046,Bacteroidota
OTU_33050,Bacillota
OTU_33054,Spirochaetota
OTU_33057,Actinomycetota
OTU_33058,Elusimicrobiota
OTU_33059,Bacteroidota
OTU_33061,Spirochaetota
OTU_33062,Verrucomicrobiota
OTU_33064,Spirochaetota
OTU_33065,Bacillota
OTU_33066,Elusimicrobiota
OTU_33067,Bacteroidota
OTU_33068,Pseudomonadota
OTU_33069,Spirochaetota
OTU_33070,Bacillota
OTU_33071,Bacteroidota
OTU_33072,Elusimicrobiota
OTU_33073,Spirochaetota
OTU_33075,Mycoplasmatota
OTU_33077,Bacteroidota
OTU_33079,Bacteroidota
OTU_33080,Spirochaetota
OTU_33081,Bacillota
OTU_33083,Bacillota
OTU_33084,Spirochaetota
OTU_33088,Spirochaetota
OTU_33089,Spirochaetota
OTU_33090,Spirochaetota
OTU_33091,Spirochaetota
OTU_33092,Spirochaetota
OTU_33093,Spirochaetota
OTU_33094,Elusimicrobiota
OTU_33096,Bacillota
OTU_33097,Bacteroidota
OTU_33098,Spirochaetota
OTU_33099,Spirochaetota
OTU_33100,Spirochaetota
OTU_33101,Elusimicrobiota
OTU_33102,Spirochaetota
OTU_33103,Bacillota
OTU_33107,Spirochaetota
OTU_33108,Spirochaetota
OTU_33109,Elusimicrobiota
OTU_33113,Spirochaetota
OTU_33114,Bacteroidota
OTU_33115,Spirochaetota
OTU_33116,Bacillota
OTU_33117,Pseudomonadota
OTU_33118,Bacteroidota
OTU_33119,Candidatus
OTU_33120,Spirochaetota
OTU_33121,Spirochaetota
OTU_33122,Bacteroidota
OTU_33123,Bacillota
OTU_33125,Bacillota
OTU_33126,Bacillota
OTU_33127,Spirochaetota
OTU_33128,Bacteroidota
OTU_33129,Spirochaetota
OTU_33130,Bacillota
OTU_33131,Bacillota
OTU_33132,Bacillota
OTU_33134,Bacillota
OTU_33136,Synergistota
OTU_33137,Spirochaetota
OTU_33138,Spirochaetota
OTU_33139,Bacteroidota
OTU_33140,Spirochaetota
OTU_33147,Spirochaetota
OTU_33148,Bacillota
OTU_33149,Bacteroidota
OTU_33150,Spirochaetota
OTU_33151,Spirochaetota
OTU_33154,Bacillota
OTU_33155,Bacillota
OTU_33156,Spirochaetota
OTU_33157,Bacillota
OTU_33158,Bacteroidota
OTU_33159,Spirochaetota
OTU_33160,Spirochaetota
OTU_33161,Spirochaetota
OTU_33162,Elusimicrobiota
OTU_33163,Spirochaetota
OTU_33166,Spirochaetota
OTU_33167,Bacillota
OTU_33168,Bacillota
OTU_33170,Elusimicrobiota
OTU_33171,Spirochaetota
OTU_33172,Spirochaetota
OTU_33173,Elusimicrobiota
OTU_33174,Spirochaetota
OTU_33175,Bacillota
OTU_33176,Spirochaetota
OTU_33177,Spirochaetota
OTU_33180,Synergistota
OTU_33183,Spirochaetota
OTU_33185,Spirochaetota
OTU_33187,Bacillota
OTU_33188,Bacillota
OTU_33190,Bacillota
OTU_33195,Spirochaetota
OTU_33198,Elusimicrobiota
OTU_33199,Spirochaetota
OTU_33203,Spirochaetota
OTU_33204,Spirochaetota
OTU_33205,Bacteroidota
OTU_33206,Bacillota
OTU_33207,Bacteroidota
OTU_33208,Spirochaetota
OTU_33209,Bacteroidota
OTU_33211,Elusimicrobiota
OTU_33212,Bacillota
OTU_33213,Bacteroidota
OTU_33214,Bacillota
OTU_33215,Bacteroidota
OTU_33218,Spirochaetota
OTU_33219,Bacteroidota
OTU_33223,Spirochaetota
OTU_33224,Spirochaetota
OTU_33230,Spirochaetota
OTU_33231,Spirochaetota
OTU_33232,Spirochaetota
OTU_33233,Bacillota
OTU_33237,Spirochaetota
OTU_33238,Spirochaetota
OTU_33239,Spirochaetota
OTU_33240,Spirochaetota
OTU_33242,Bacillota
OTU_33243,Bacteroidota
OTU_33245,Spirochaetota
OTU_33246,Bacillota
OTU_33247,Elusimicrobiota
OTU_33248,Pseudomonadota
OTU_33249,Bacillota
OTU_33250,Spirochaetota
OTU_33252,Elusimicrobiota
OTU_33253,Bacillota
OTU_33255,Elusimicrobiota
OTU_33256,Bacillota
OTU_33259,Spirochaetota
OTU_33261,Elusimicrobiota
OTU_33262,Bacteroidota
OTU_33263,Spirochaetota
OTU_33267,Spirochaetota
OTU_33269,Bacteroidota
OTU_33270,Bacteroidota
OTU_33272,Spirochaetota
OTU_33273,Spirochaetota
OTU_33274,Spirochaetota
OTU_33275,Spirochaetota
OTU_33276,Bacillota
OTU_33277,Spirochaetota
OTU_33278,Spirochaetota
OTU_33280,Bacteroidota
OTU_33282,Bacteroidota
OTU_33283,Spirochaetota
OTU_33285,Spirochaetota
OTU_33286,Bacillota
OTU_33287,Spirochaetota
OTU_33289,Spirochaetota
OTU_33290,Bacillota
OTU_33291,Elusimicrobiota
OTU_33292,Spirochaetota
OTU_33294,Bacillota
OTU_33295,Pseudomonadota
OTU_33296,Spirochaetota
OTU_33298,Bacillota
OTU_33299,Bacillota
OTU_33300,Spirochaetota
OTU_33302,Elusimicrobiota
OTU_33306,Bacillota
OTU_33308,Elusimicrobiota
OTU_33309,Elusimicrobiota
OTU_33311,Bacteroidota
OTU_33312,Bacteroidota
OTU_33313,Spirochaetota
OTU_33314,Bacteroidota
OTU_33317,Spirochaetota
OTU_33318,Spirochaetota
OTU_33319,Spirochaetota
OTU_33320,Elusimicrobiota
OTU_33321,Elusimicrobiota
OTU_33322,Elusimicrobiota
OTU_33323,Bacteroidota
OTU_33324,Pseudomonadota
OTU_33325,Bacillota
OTU_33326,Spirochaetota
OTU_33328,Elusimicrobiota
OTU_33329,Elusimicrobiota
OTU_33330,Spirochaetota
OTU_33331,Elusimicrobiota
OTU_33332,Candidatus
OTU_33333,Bacteroidota
OTU_33334,Spirochaetota
OTU_33335,Spirochaetota
OTU_33336,Spirochaetota
OTU_33338,Bacteroidota
OTU_33339,Elusimicrobiota
OTU_33340,Elusimicrobiota
OTU_33342,Bacillota
OTU_33343,Spirochaetota
OTU_33344,Spirochaetota
OTU_33345,Elusimicrobiota
OTU_33346,Spirochaetota
OTU_33348,Spirochaetota
OTU_33349,Bacillota
OTU_33350,Spirochaetota
OTU_33351,Bacteroidota
OTU_33352,Spirochaetota
OTU_33354,Spirochaetota
OTU_33355,Spirochaetota
OTU_33356,Elusimicrobiota
OTU_33357,Spirochaetota
OTU_33358,Elusimicrobiota
OTU_33361,Spirochaetota
OTU_33364,Spirochaetota
OTU_33365,Spirochaetota
OTU_33366,Spirochaetota
OTU_33368,Spirochaetota
OTU_33369,Bacteroidota
OTU_33371,Spirochaetota
OTU_33372,Spirochaetota
OTU_33375,Candidatus
OTU_33376,Bacillota
OTU_33377,Bacillota
OTU_33381,Spirochaetota
OTU_33382,Spirochaetota
OTU_33383,Bacillota
OTU_33384,Spirochaetota
OTU_33385,Spirochaetota
OTU_33386,Elusimicrobiota
OTU_33387,Spirochaetota
OTU_33388,Bacillota
OTU_33389,Spirochaetota
OTU_33394,Elusimicrobiota
OTU_33395,Spirochaetota
OTU_33399,Spirochaetota
OTU_33400,Spirochaetota
OTU_33401,Spirochaetota
OTU_33404,Spirochaetota
OTU_33406,Spirochaetota
OTU_33407,Spirochaetota
OTU_33408,Spirochaetota
OTU_33409,Bacillota
OTU_33410,Spirochaetota
OTU_33415,Elusimicrobiota
OTU_33416,Elusimicrobiota
OTU_33417,Bacteroidota
OTU_33418,Bacteroidota
OTU_33419,Bacteroidota
OTU_33421,Elusimicrobiota
OTU_33423,Bacillota
OTU_33426,Spirochaetota
OTU_33427,Spirochaetota
OTU_33430,Bacillota
OTU_33431,Bacillota
OTU_33432,Spirochaetota
OTU_33433,Bacillota
OTU_33434,Elusimicrobiota
OTU_33435,Elusimicrobiota
OTU_33436,Elusimicrobiota
OTU_33437,Bacillota
OTU_33439,Bacteroidota
OTU_33441,Bacteroidota
OTU_33442,Spirochaetota
OTU_33444,Elusimicrobiota
OTU_33445,Spirochaetota
OTU_33446,Elusimicrobiota
OTU_33447,Bacillota
OTU_33450,Bacillota
OTU_33452,Bacillota
OTU_33453,Bacillota
OTU_33454,Bacteroidota
OTU_33455,Bacillota
OTU_33456,Spirochaetota
OTU_33457,Bacillota
OTU_33458,Synergistota
OTU_33459,Bacteroidota
OTU_33460,Spirochaetota
OTU_33461,Spirochaetota
OTU_33462,Spirochaetota
OTU_33463,Bacteroidota
OTU_33465,Spirochaetota
OTU_33467,Bacillota
OTU_33469,Elusimicrobiota
OTU_33472,Elusimicrobiota
OTU_33473,Elusimicrobiota
OTU_33475,Spirochaetota
OTU_33476,Bacillota
OTU_33477,Elusimicrobiota
OTU_33478,Bacillota
OTU_33479,Spirochaetota
OTU_33480,Bacillota
OTU_33481,Spirochaetota
OTU_33482,Spirochaetota
OTU_33483,Bacillota
OTU_33484,Elusimicrobiota
OTU_33486,Bacillota
OTU_33487,Synergistota
OTU_33490,Spirochaetota
OTU_33492,Spirochaetota
OTU_33493,Bacteroidota
OTU_33495,Spirochaetota
OTU_33496,Spirochaetota
OTU_33499,Bacteroidota
OTU_33500,Elusimicrobiota
OTU_33502,Bacteroidota
OTU_33503,Actinomycetota
OTU_33506,Spirochaetota
OTU_33507,Bacillota
OTU_33508,Bacillota
OTU_33510,Bacillota
OTU_33512,Spirochaetota
OTU_33513,Bacillota
OTU_33514,Spirochaetota
OTU_33515,Pseudomonadota
OTU_33516,Bacillota
OTU_33518,Spirochaetota
OTU_33519,Spirochaetota
OTU_33520,Spirochaetota
OTU_33521,Bacillota
OTU_33524,Bacillota
OTU_33525,Bacteroidota
OTU_33526,Spirochaetota
OTU_33527,Spirochaetota
OTU_33528,Bacillota
OTU_33529,Bacillota
OTU_33530,Bacillota
OTU_33532,Elusimicrobiota
OTU_33534,Bacillota
OTU_33536,Bacillota
OTU_33537,Spirochaetota
OTU_33538,Bacteroidota
OTU_33540,Spirochaetota
OTU_33541,Spirochaetota
OTU_33542,Spirochaetota
OTU_33543,Bacteroidota
OTU_33544,Spirochaetota
OTU_33545,Elusimicrobiota
OTU_33546,Bacteroidota
OTU_33549,Candidatus
OTU_33550,Candidatus
OTU_33552,Bacteroidota
OTU_33553,Bacteroidota
OTU_33555,Spirochaetota
OTU_33556,Spirochaetota
OTU_33557,Elusimicrobiota
OTU_33559,Spirochaetota
OTU_33560,Bacteroidota
OTU_33561,Spirochaetota
OTU_33562,Spirochaetota
OTU_33566,Elusimicrobiota
OTU_33567,Elusimicrobiota
OTU_33568,Bacteroidota
OTU_33570,Bacillota
OTU_33572,Elusimicrobiota
OTU_33573,Spirochaetota
OTU_33574,Bacillota
OTU_33575,Elusimicrobiota
OTU_33577,Bacteroidota
OTU_33580,Spirochaetota
OTU_33584,Spirochaetota
OTU_33585,Elusimicrobiota
OTU_33586,Elusimicrobiota
OTU_33589,Elusimicrobiota
OTU_33590,Elusimicrobiota
OTU_33591,Bacillota
OTU_33593,Bacillota
OTU_33594,Spirochaetota
OTU_33595,Bacteroidota
OTU_33596,Spirochaetota
OTU_33597,Spirochaetota
OTU_33599,Elusimicrobiota
OTU_33600,Spirochaetota
OTU_33603,Bacillota
OTU_33604,Pseudomonadota
OTU_33605,Bacillota
OTU_33606,Bacillota
OTU_33608,Bacillota
OTU_33609,Elusimicrobiota
OTU_33610,Bacillota
OTU_33613,Elusimicrobiota
OTU_33614,Spirochaetota
OTU_33615,Bacillota
OTU_33616,Bacillota
OTU_33617,Bacteroidota
OTU_33619,Spirochaetota
OTU_33620,Bacillota
OTU_33624,Bacillota
OTU_33626,Spirochaetota
OTU_33627,Spirochaetota
OTU_33628,Actinomycetota
OTU_33629,Spirochaetota
OTU_33630,Pseudomonadota
OTU_33635,Bacteroidota
OTU_33636,Spirochaetota
OTU_33637,Bacteroidota
OTU_33639,Bacillota
OTU_33640,Bacillota
OTU_33641,Spirochaetota
OTU_33642,Elusimicrobiota
OTU_33643,Elusimicrobiota
OTU_33644,Bacillota
OTU_33645,Spirochaetota
OTU_33648,Spirochaetota
OTU_33649,Bacteroidota
OTU_33650,Bacillota
OTU_33651,Bacteroidota
OTU_33652,Spirochaetota
OTU_33653,Bacillota
OTU_33654,Spirochaetota
OTU_33655,Bacillota
OTU_33658,Spirochaetota
OTU_33659,Elusimicrobiota
OTU_33661,Bacillota
OTU_33663,Bacillota
OTU_33664,Actinomycetota
OTU_33666,Spirochaetota
OTU_33668,Bacteroidota
OTU_33669,Bacillota
OTU_33670,Spirochaetota
OTU_33671,Spirochaetota
OTU_33672,Spirochaetota
OTU_33674,Spirochaetota
OTU_33675,Elusimicrobiota
OTU_33676,Bacteroidota
OTU_33678,Spirochaetota
OTU_33679,Spirochaetota
OTU_33680,Bacillota
OTU_33682,Bacillota
OTU_33683,Spirochaetota
OTU_33684,Spirochaetota
OTU_33685,Spirochaetota
OTU_33686,Bacillota
OTU_33689,Bacillota
OTU_33690,Elusimicrobiota
OTU_33691,Spirochaetota
OTU_33693,Pseudomonadota
OTU_33695,Spirochaetota
OTU_33696,Bacteroidota
OTU_33697,Bacillota
OTU_33700,Spirochaetota
OTU_33701,Bacillota
OTU_33702,Pseudomonadota
OTU_33703,Bacteroidota
OTU_33704,Bacillota
OTU_33705,Spirochaetota
OTU_33706,Elusimicrobiota
OTU_33707,Bacillota
OTU_33708,Bacillota
OTU_33711,Spirochaetota
OTU_33712,Spirochaetota
OTU_33713,Spirochaetota
OTU_33717,Bacteroidota
OTU_33719,Elusimicrobiota
OTU_33720,Spirochaetota
OTU_33723,Bacteroidota
OTU_33725,Elusimicrobiota
OTU_33726,Synergistota
OTU_33729,Bacteroidota
OTU_33731,Bacillota
OTU_33733,Bacillota
OTU_33737,Bacillota
OTU_33739,Elusimicrobiota
OTU_33742,Bacillota
OTU_33744,Elusimicrobiota
OTU_33745,Bacillota
OTU_33746,Elusimicrobiota
OTU_33747,Spirochaetota
OTU_33748,Elusimicrobiota
OTU_33752,Elusimicrobiota
OTU_33754,Spirochaetota
OTU_33756,Bacteroidota
