gene_id	fh1	fh2	hf3	ref1	ref2	ref3
"CE211672_229"	0	0	0	0	0	1
"CE211756_968"	3	0	0	1	2	0
"CE211757_1218"	2	0	0	1	0	0
"CE211849_733"	1	1	0	1	2	0
"CE212319_2089"	5	0	1	9	1	3
"CE212632_1348"	4	4	0	8	0	2
"CE212775_276"	4	1	1	1	0	1
"CE212992_930"	2	2	0	2	1	0
"CE213315_1747"	3	2	2	7	1	2
"CE213844_299"	0	0	0	0	0	0
"CE214092_2888"	15	4	2	9	5	2
"CE214164_1184"	1	0	0	0	0	0
"CE21463_10500"	30	5	10	36	11	11
"CE214715_1410"	0	1	0	19	3	4
"CE214755_876"	1	2	0	6	1	0
"CE214915_83"	0	0	0	0	0	0
"CE215123_9822"	16	3	6	8	2	3
"CE215128_33"	0	0	0	0	0	0
"CE215248_110"	1	0	0	0	0	0
"CE215810_4934"	13	4	4	6	4	4
"CE216448_939"	2	0	0	5	1	2
"CE216545_2370"	5	2	2	5	2	2
"CE216602_91"	1	1	0	0	0	0
"CE216645_572"	0	0	1	6	0	0
"CE216805_2668"	9	0	0	8	2	4
"CE216891_1401"	1	1	1	4	0	1
"CE217108_34"	0	0	0	0	0	0
"CE217544_365"	0	0	0	2	1	1
"CE217559_365"	1	0	1	4	0	1
"CE217727_76"	0	0	0	1	0	0
"CE21776_5405"	16	7	3	24	6	6
"CE217900_52"	0	0	0	0	0	0
"CE217905_189"	1	1	1	2	0	0
"CE218191_293"	2	0	0	0	0	1
"CE218223_14"	0	0	0	0	0	0
"CE218335_134"	1	0	0	2	0	0
"CE218470_332"	0	0	0	1	0	0
"CE218510_1746"	2	0	1	5	1	0
"CE218515_1120"	0	0	0	0	0	0
"CE218516_173"	0	0	0	0	0	0
"CE219370_243"	0	0	0	1	0	0
"CE219612_741"	1	1	0	1	0	1
"CE219638_1377"	2	0	1	0	0	0
"CE219639_2243"	1	1	3	2	2	3
"CE219681_328"	2	0	0	0	0	0
"CE219688_124"	0	0	0	1	0	0
"CE220132_114"	0	0	0	0	0	1
"CE220221_47"	0	0	0	0	0	0
"CE220247_97"	0	0	0	0	1	0
"CE220344_119"	1	0	1	0	0	1
"CE220484_1243"	0	0	1	1	1	0
"CE220801_2481"	1	0	0	0	0	0
"CE220924_3751"	9	3	3	12	4	6
"CE221080_750"	3	1	0	2	1	1
"CE221108_186"	0	0	0	0	0	0
"CE221116_364"	0	0	0	0	0	0
"CE221146_732"	2	4	2	1	2	0
"CE221322_199"	0	0	0	0	0	0
"CE221398_94"	2	0	0	0	0	0
"CE221472_547"	1	0	0	1	0	0
"CE221484_306"	1	0	0	2	0	0
"CE221554_884"	2	0	1	2	2	0
"CE221637_186"	0	0	0	0	0	0
"CE221651_60"	0	0	0	1	0	0
"CE221784_437"	1	0	0	1	3	1
"CE221840_85"	0	0	0	1	0	0
"CE222081_809"	3	2	1	4	0	2
"CE222105_482"	1	0	0	1	1	1
"CE222180_1595"	0	0	1	3	0	0
"CE222251_122"	0	0	0	1	0	0
"CE222325_282"	2	1	0	0	0	1
"CE22266_615"	0	1	1	0	4	0
"CE223194_8807"	11	5	3	15	4	4
"CE223215_7470"	1	2	1	11	3	3
"CE223270_622"	0	0	0	1	0	1
"CE223389_5"	0	0	0	0	0	0
"CE223429_94"	1	0	0	0	0	0
"CE2234_996"	1	1	1	4	1	0
"CE223561_59"	0	0	0	0	0	0
"CE223883_1534"	27	3	7	17	3	0
"CE224143_215"	0	0	0	0	0	0
"CE224144_159"	0	0	0	1	1	0
"CE22415_224"	1	0	0	1	0	0
"CE224194_66"	0	0	0	0	0	0
"CE2241_387"	1	3	1	0	2	1
"CE224269_5156"	12	6	4	10	2	3
"CE224356_3174"	5	2	0	2	1	0
"CE224495_1222"	2	1	2	7	2	1
"CE224616_674"	0	0	0	1	0	0
"CE224692_3117"	5	2	3	6	2	0
"CE22519_3448"	0	0	0	1	1	0
"CE225363_61"	0	0	0	3	0	1
"CE225552_2697"	2	1	1	0	0	1
"CE225700_200"	0	1	0	1	1	0
"CE225724_2032"	3	5	2	4	4	0
"CE225826_194"	1	0	1	1	0	0
"CE226010_309"	0	0	1	0	0	1
"CE226314_855"	1	1	0	0	0	1
"CE226327_1541"	2	1	3	2	1	0
"CE226462_19"	0	0	0	0	0	0
"CE226470_68"	0	0	0	0	0	0
"CE226520_81"	0	0	0	0	0	0
"CE226556_254"	0	0	0	1	0	1
"CE226582_642"	0	1	0	2	1	0
"CE226749_77"	1	0	0	1	0	0
"CE226812_4780"	27	6	4	28	10	5
"CE226886_599"	0	0	0	0	0	0
"CE227016_1681"	16	3	6	13	3	8
"CE227017_1546"	7	2	1	5	1	4
"CE227055_309"	4	0	0	1	0	0
"CE227060_2408"	33	8	7	39	16	10
"CE227092_137"	0	2	0	0	0	0
"CE227093_419"	0	3	1	1	1	0
"CE227113_63"	0	0	0	0	0	0
"CE227778_511"	0	0	0	0	0	0
"CE227980_1508"	2	0	1	2	1	1
"CE228381_3123"	2	0	0	0	0	0
"CE228566_115"	0	0	0	0	1	0
"CE228741_487"	0	0	0	1	0	1
"CE229077_899"	1	0	0	0	0	2
"CE229901_7003"	18	3	4	5	2	1
"CE229_684"	1	0	0	2	0	0
"CE230148_6535"	6	0	2	2	1	0
"CE230312_1045"	4	2	0	4	2	1
"CE230371_1309"	5	0	0	9	2	1
"CE23107_169"	0	0	0	2	0	0
"CE231541_32"	0	0	0	0	0	0
"CE231597_50"	0	0	0	0	0	0
"CE231699_285"	0	0	0	3	0	0
"CE231700_110"	0	0	0	0	1	0
"CE231734_63"	0	0	0	0	0	0
"CE232040_300"	0	0	0	1	0	0
"CE232125_103"	0	0	0	1	1	0
"CE232416_134"	0	0	0	0	0	0
"CE232423_18980"	8	8	8	5	5	1
"CE232779_982"	5	1	3	12	2	0
"CE232821_499"	1	0	0	1	1	0
"CE233239_3295"	19	6	4	18	5	6
"CE233251_3992"	7	4	5	5	3	5
"CE233361_43"	0	0	0	0	0	0
"CE233464_20182"	77	21	20	50	16	21
"CE233626_22"	0	0	0	0	0	0
"CE233723_1477"	0	0	1	2	2	4
"CE234051_1510"	4	1	2	7	3	1
"CE234133_5220"	26	10	5	30	8	8
"CE234155_1152"	4	4	1	2	3	2
"CE234208_639"	6	0	0	4	1	1
"CE234224_475"	4	1	1	5	2	2
"CE234508_1726"	5	1	3	8	1	1
"CE234916_107"	0	0	0	1	0	0
"CE234998_997"	0	0	0	1	0	1
"CE235093_2692"	7	2	3	7	1	1
"CE235164_1774"	2	0	1	2	1	1
"CE235588_126"	2	0	0	4	0	0
"CE23565_9832"	5	2	0	2	0	1
"CE235670_859"	10	5	6	10	4	2
"CE235889_186"	0	1	0	0	0	0
"CE235971_16"	0	0	0	0	0	0
"CE236376_8197"	7	5	8	12	2	3
"CE236686_1557"	0	0	0	6	1	3
"CE236964_2551"	17	17	9	29	9	8
"CE237244_4785"	9	10	5	10	4	2
"CE237416_41"	0	0	0	0	0	0
"CE237514_5651"	4	2	0	4	2	0
"CE2375_1248"	2	0	1	5	2	1
"CE237644_12"	0	0	0	0	0	0
"CE237761_7441"	19	10	3	14	7	3
"CE237969_1552"	6	2	6	10	4	4
"CE238026_2567"	3	0	1	0	0	0
"CE238112_5010"	16	5	3	13	9	10
"CE238127_1402"	3	1	1	1	2	2
"CE238366_40232"	72	21	16	48	20	20
"CE238693_38"	0	0	0	0	0	0
"CE238848_8711"	12	6	4	14	7	4
"CE239149_25"	0	0	0	0	0	0
"CE239170_4943"	7	0	4	3	4	1
"CE239265_609"	0	0	0	0	0	0
"CE239293_1050"	1	1	1	1	0	1
"CE240404_25592"	24	7	11	15	6	6
"CE240436_6333"	13	4	2	16	3	6
"CE240713_2556"	4	2	0	9	2	3
"CE241017_451"	3	1	2	3	1	2
"CE24223_1429"	3	0	2	2	1	3
"CE242355_3356"	10	9	3	15	4	6
"CE24238_4405"	21	7	13	27	12	6
"CE242494_396"	1	1	0	1	0	0
"CE242916_4409"	1	1	2	5	0	2
"CE242941_13006"	6	3	3	18	4	8
"CE243512_1624"	1	0	0	1	2	0
"CE243697_576"	1	3	1	3	0	0
"CE24373_1751"	3	2	6	6	2	5
"CE244046_737"	2	0	0	1	3	0
"CE24433_443"	0	0	0	0	0	0
"CE244606_121"	0	0	0	0	0	0
"CE244718_9757"	48	9	14	47	22	14
"CE244914_141"	0	0	0	0	0	0
"CE244968_383"	0	0	0	0	0	0
"CE245347_6432"	48	18	14	44	23	14
"CE245471_82"	0	0	1	1	0	1
"CE245490_162"	0	0	0	1	1	0
"CE245600_72"	0	0	0	0	0	0
"CE246127_277"	1	0	1	0	0	0
"CE246399_2910"	7	1	1	7	4	2
"CE24645_163146"	299	94	108	215	82	66
"CE24680_1541"	8	1	0	4	1	1
"CE246940_2653"	5	4	0	10	2	1
"CE247203_1854"	5	0	5	4	1	2
"CE247727_49"	0	0	0	0	0	0
"CE24815_3524"	12	5	5	18	2	5
"CE248332_37"	0	0	0	0	0	0
"CE248398_64"	0	1	0	0	0	0
"CE249304_11163"	27	7	5	33	5	5
"CE249382_5797"	4	1	3	12	2	1
"CE249485_9636"	24	6	6	33	11	5
"CE24957_866"	8	2	2	5	0	0
"CE249934_313"	0	1	0	0	0	0
"CE250241_2323"	9	8	4	7	2	0
"CE250317_184"	0	0	0	0	0	0
"CE250321_1432"	6	1	1	1	1	4
"CE250346_978"	3	0	1	3	1	0
"CE250401_595"	1	0	0	0	0	0
"CE250640_82"	0	0	0	0	0	1
"CE25080_807"	2	0	1	2	3	2
"CE251106_694"	0	0	0	1	2	2
"CE251260_6367"	20	8	7	12	4	9
"CE251681_1983"	2	2	4	2	0	1
"CE252101_7213"	22	5	11	16	15	5
"CE25239_85"	0	1	0	1	0	0
"CE252697_8649"	35	13	12	57	12	13
"CE252747_202"	1	0	0	1	1	1
"CE252896_1854"	2	0	1	0	0	0
"CE25296_679"	0	1	0	0	0	0
"CE252981_5281"	18	5	6	17	3	6
"CE253618_2137"	3	1	0	7	1	0
"CE253834_1903"	5	1	1	1	0	1
"CE253962_21927"	103	31	21	67	31	27
"CE254007_50"	0	0	0	0	0	0
"CE254086_83"	0	0	0	0	0	0
"CE254812_11767"	69	10	20	60	17	34
"CE255134_6630"	23	7	10	22	5	8
"CE255320_3773"	0	2	0	3	0	0
"CE255322_784"	0	0	0	0	0	0
"CE255361_9280"	21	7	13	29	7	8
"CE255804_685"	0	0	0	2	0	1
"CE256068_678"	2	0	0	8	0	2
"CE256354_427"	1	0	2	1	1	0
"CE25659_130"	0	0	0	0	0	0
"CE256721_267"	0	0	0	0	0	0
"CE25679_6468"	16	6	7	12	3	2
"CE25680_872"	1	0	0	0	0	0
"CE256837_270"	6	3	1	15	5	6
"CE257325_749"	1	0	0	2	0	0
"CE257456_314"	0	0	0	0	0	0
"CE257517_1827"	2	2	0	3	0	1
"CE257518_1102"	1	0	0	0	1	1
"CE25761_158"	1	0	0	2	0	0
"CE257874_105"	0	1	0	0	0	0
"CE257929_61"	1	0	1	0	0	0
"CE258003_7468"	0	0	0	0	0	0
"CE258107_567"	0	0	1	2	3	1
"CE258193_23"	0	0	0	0	0	0
"CE258232_283"	0	0	0	0	0	1
"CE258455_389"	0	1	0	2	1	0
"CE258531_70"	0	0	0	0	0	0
"CE258570_70"	0	0	0	0	0	0
"CE25858_3175"	13	2	6	13	1	3
"CE258684_221"	1	0	0	1	0	0
"CE25887_10970"	59	11	24	30	9	12
"CE259134_344"	1	0	0	1	1	0
"CE259146_2298"	2	1	0	3	1	0
"CE259314_264"	1	0	2	0	1	0
"CE259367_180"	1	0	0	3	0	0
"CE259463_1031"	5	2	1	4	1	0
"CE25960_404"	2	0	0	2	0	0
"CE260000_3320"	13	2	4	9	8	3
"CE26043_3205"	5	2	2	7	2	3
"CE260778_3349"	18	7	5	18	4	5
"CE260790_2716"	5	2	3	5	3	2
"CE260808_7739"	18	4	5	15	13	8
"CE261707_168"	1	0	1	1	0	1
"CE261753_815"	2	2	0	6	1	1
"CE261864_134"	0	0	0	0	0	0
"CE262010_509"	1	0	0	1	0	0
"CE262036_1218"	0	0	1	0	1	1
"CE262366_99"	0	0	0	0	0	0
"CE262412_14"	0	0	0	0	0	0
"CE262419_257"	5	3	2	2	0	0
"CE262438_49"	0	0	0	0	0	0
"CE262582_190"	1	0	1	0	1	0
"CE262968_1638"	1	1	0	4	2	0
"CE263205_952"	2	1	1	5	0	2
"CE263245_317"	1	0	0	0	0	0
"CE263308_83"	0	0	0	0	0	0
"CE263731_86"	0	0	0	0	0	0
"CE263888_229"	0	0	0	3	0	1
"CE263897_232"	0	2	1	2	0	1
"CE263998_22193"	19	4	5	15	8	3
"CE264197_154"	0	0	0	0	0	0
"CE26423_3619"	11	7	6	11	5	2
"CE264264_3609"	3	5	6	6	1	1
"CE26426_4501"	8	4	6	9	2	5
"CE26441_1097"	1	0	1	2	0	0
"CE264516_530"	1	0	0	1	2	0
"CE264706_384"	4	0	0	1	0	0
"CE264736_15432"	35	15	20	23	4	8
"CE264798_4306"	6	5	5	6	5	3
"CE2652_102"	0	0	0	0	0	0
"CE265550_551"	1	0	0	3	0	0
"CE265559_211"	0	0	0	1	0	0
"CE265631_28"	0	0	0	0	0	0
"CE265717_1681"	4	2	1	4	2	2
"CE265779_253"	0	1	0	1	0	0
"CE265857_1141"	5	0	1	1	2	0
"CE265876_529"	3	0	0	2	1	0
"CE265978_64"	0	0	0	1	0	0
"CE266013_125"	0	0	1	0	0	0
"CE266034_91"	0	0	0	0	1	0
"CE266048_2296"	2	5	3	19	10	7
"CE266057_239"	1	0	0	3	0	1
"CE266081_1016"	3	2	0	0	0	1
"CE266221_594"	3	0	1	1	0	0
"CE266262_37"	0	0	0	0	0	0
"CE266489_746"	1	3	2	3	0	0
"CE266572_113"	0	0	0	1	1	2
"CE266637_6884"	14	6	5	30	9	4
"CE267209_7225"	26	6	5	31	13	8
"CE267392_76"	1	0	0	0	0	0
"CE267441_414"	0	0	1	2	0	0
"CE26752_3564"	5	1	0	8	4	1
"CE268241_737"	2	0	0	4	0	2
"CE268322_856"	1	0	1	3	0	2
"CE268328_636"	5	2	0	7	2	1
"CE268343_47"	0	0	0	0	0	0
"CE268357_138"	0	0	0	0	0	0
"CE268383_194"	1	1	0	1	0	0
"CE268386_27"	0	0	0	0	0	0
"CE268405_59"	0	0	0	0	1	0
"CE268451_8097"	5	2	3	4	3	3
"CE268494_484"	0	0	0	2	1	0
"CE268500_82"	0	0	0	0	0	0
"CE268912_2859"	22	7	5	21	1	6
"CE269665_142"	1	0	0	0	0	0
"CE269812_8"	0	0	0	0	0	0
"CE269835_257"	0	1	0	1	1	0
"CE270093_346"	0	0	0	0	0	0
"CE270123_338"	2	0	0	0	1	0
"CE270962_714"	2	0	1	5	5	2
"CE270967_1988"	3	1	2	4	2	1
"CE271594_1072"	0	0	0	1	1	0
"CE271904_5092"	10	1	3	9	2	3
"CE271993_21049"	41	18	19	70	20	21
"CE272284_219"	1	0	0	1	0	0
"CE272430_2340"	3	1	1	6	1	1
"CE273039_307"	0	0	1	1	0	1
"CE273041_150"	0	0	0	0	0	0
"CE273133_15"	0	0	0	0	0	0
"CE273170_1051"	2	0	0	1	0	0
"CE273189_487"	0	0	0	0	0	0
"CE273197_1510"	5	1	1	5	0	1
"CE273211_93"	2	0	0	2	0	0
"CE273223_1420"	2	2	4	13	8	9
"CE273229_543"	0	0	0	0	0	0
"CE273290_1114"	10	3	2	4	2	0
"CE273502_101"	0	0	0	0	0	0
"CE27359_243"	0	0	0	2	0	0
"CE274343_71"	1	0	1	0	2	0
"CE274656_243"	1	0	0	1	1	0
"CE274747_1989"	3	1	1	5	0	2
"CE274774_2460"	1	5	2	5	2	2
"CE274872_491"	0	0	2	1	0	0
"CE274893_603"	1	0	0	3	1	1
"CE274923_942"	0	1	0	0	1	0
"CE274968_302"	1	1	0	0	0	3
"CE275020_281"	0	1	1	1	1	0
"CE275081_229"	0	0	0	1	0	0
"CE275180_1571"	4	3	0	14	3	7
"CE27550_1469"	0	0	1	2	0	1
"CE275579_237"	0	0	1	1	0	1
"CE275659_528"	0	0	0	1	0	0
"CE275884_2834"	1	1	0	2	1	0
"CE275918_2535"	5	1	2	4	1	2
"CE275936_716"	0	0	0	1	0	0
"CE275938_252"	0	0	0	2	0	0
"CE276131_229"	2	0	0	0	0	0
"CE276261_34553"	70	27	38	57	30	33
"CE276338_1328"	1	0	0	0	0	0
"CE276449_1716"	1	0	0	0	0	0
"CE276632_375"	0	0	0	0	0	0
"CE27670_146"	0	0	0	0	0	0
"CE276813_356"	1	0	0	0	0	2
"CE27683_1106"	3	0	0	3	1	1
"CE276898_1458"	2	0	0	3	2	0
"CE276908_2517"	2	0	1	4	0	0
"CE277273_336"	2	0	1	3	0	1
"CE277286_1006"	1	0	0	2	1	1
"CE277303_227"	1	0	0	0	0	0
"CE277340_161"	2	0	0	0	1	0
"CE277358_168"	2	0	0	1	1	0
"CE277437_52"	0	0	0	0	0	0
"CE277712_362"	0	1	0	1	1	0
"CE277725_540"	2	0	0	0	0	0
"CE277739_157"	0	1	0	1	0	0
"CE277794_768"	2	1	2	8	1	1
"CE277851_148"	0	1	0	0	0	0
"CE277979_141"	0	0	0	0	0	0
"CE278015_264"	2	0	0	3	0	2
"CE278019_994"	2	2	1	5	2	2
"CE278024_351"	3	0	0	2	1	0
"CE278534_210"	0	0	0	2	1	1
"CE278602_123"	1	0	1	0	0	0
"CE278606_71"	0	0	0	0	0	0
"CE278753_551"	3	1	0	5	0	0
"CE278924_237"	1	0	0	0	0	0
"CE279231_7702"	38	10	11	17	9	8
"CE279359_42"	0	0	0	2	0	0
"CE279406_194"	0	0	0	0	0	0
"CE279411_51"	0	0	0	0	0	0
"CE279417_162"	0	0	0	0	0	1
"CE279474_40"	0	0	0	0	0	0
"CE279549_5178"	20	1	4	5	2	4
"CE279604_420"	0	0	0	0	0	0
"CE279877_750"	4	0	0	6	0	2
"CE279894_151"	2	0	0	4	0	0
"CE280046_196"	0	0	0	0	0	0
"CE280108_585"	1	1	1	2	0	0
"CE280192_398"	0	0	0	1	0	1
"CE28023_2502"	8	2	1	2	3	4
"CE280287_513"	2	0	2	3	3	3
"CE280320_145"	0	0	0	0	0	0
"CE280430_1434"	1	0	0	2	0	1
"CE280459_1166"	4	0	1	1	1	1
"CE280471_886"	3	1	1	3	3	1
"CE280566_590"	8	3	3	11	2	1
"CE280678_366"	0	3	0	0	0	0
"CE281089_550"	0	0	0	0	0	1
"CE281537_19871"	56	14	17	50	18	17
"CE281687_118"	1	1	0	1	0	0
"CE282098_223"	0	0	0	2	0	0
"CE282161_1107"	2	0	2	9	0	0
"CE282650_54"	0	0	0	0	0	0
"CE283028_240"	2	0	1	1	0	0
"CE283250_501"	1	0	0	3	0	2
"CE283262_74"	0	0	0	1	0	0
"CE283323_8742"	8	2	2	8	3	1
"CE283391_1952"	1	2	2	1	0	0
"CE283557_948"	0	1	0	4	0	0
"CE283659_54"	0	0	0	1	0	0
"CE283810_30"	0	0	0	0	0	0
"CE284343_296"	2	1	0	5	1	4
"CE284876_18203"	53	12	13	53	19	18
"CE285104_606"	0	0	0	1	0	0
"CE28517_1149"	8	2	1	4	2	2
"CE285359_69"	0	0	1	1	0	0
"CE285423_1938"	18	8	7	27	7	5
"CE28544_877"	6	0	1	1	2	2
"CE285483_84"	2	0	0	1	0	0
"CE285607_4182"	9	2	1	8	3	3
"CE285785_18"	0	0	1	0	1	0
"CE285834_185"	0	0	0	0	0	0
"CE285920_321"	1	0	0	0	0	0
"CE28660_974"	1	1	0	4	2	0
"CE286766_197"	1	0	2	0	0	1
"CE286883_152"	0	0	0	0	0	0
"CE286912_257"	0	1	0	6	0	1
"CE287033_74"	0	0	0	0	1	0
"CE287077_419"	3	0	2	4	0	1
"CE287124_8952"	25	2	6	17	4	4
"CE287188_11390"	23	4	9	23	9	13
"CE287467_166"	0	1	0	0	0	0
"CE288109_149"	1	0	0	6	1	4
"CE288120_59"	0	0	2	1	0	0
"CE288124_150"	1	0	0	11	3	6
"CE288165_53"	0	0	0	0	0	0
"CE288304_603"	0	0	0	1	0	0
"CE288314_41"	0	0	0	0	0	0
"CE288330_96"	0	0	0	1	0	0
"CE288435_1436"	3	2	3	4	2	0
"CE288490_1570"	2	1	1	4	2	1
"CE288516_1245"	2	1	3	6	2	2
"CE288743_786"	3	0	0	3	1	0
"CE288910_768"	1	0	0	3	0	1
"CE288940_177"	0	0	0	0	0	1
"CE289025_581"	2	0	0	1	0	2
"CE28905_5160"	15	4	4	22	8	11
"CE289176_435"	0	0	0	2	1	0
"CE289211_96"	0	0	1	0	0	0
"CE28928_555"	0	0	0	1	0	0
"CE289396_991"	0	0	0	0	1	1
"CE289471_221"	1	0	1	2	1	0
"CE289552_52"	0	0	0	0	0	0
"CE289553_56"	1	0	0	2	0	0
"CE289655_33"	0	0	0	1	0	0
"CE289664_69"	0	0	0	1	0	1
"CE289690_1386"	0	0	1	2	0	2
"CE289891_3682"	13	4	4	11	5	2
"CE289897_4108"	8	1	7	16	3	1
"CE290155_177"	1	3	0	2	3	1
"CE290345_253"	2	1	1	3	1	1
"CE290527_119"	0	0	0	2	0	0
"CE290534_81"	0	1	0	0	0	0
"CE290585_800"	2	1	2	3	1	1
"CE290648_101"	0	0	0	1	0	0
"CE290656_180"	0	0	0	0	0	0
"CE290689_530"	0	0	0	1	0	0
"CE290771_466"	3	0	0	3	0	1
"CE291084_2512"	4	1	2	6	3	2
"CE291239_82"	0	0	0	0	0	0
"CE291322_3125"	9	4	7	8	7	2
"CE291454_121"	1	1	0	0	0	0
"CE291529_751"	1	0	2	2	1	2
"CE291541_1724"	6	1	1	12	1	2
"CE291542_2360"	7	1	1	15	4	3
"CE291782_289"	2	0	0	1	0	1
"CE291784_90"	0	0	0	0	0	1
"CE292054_1441"	0	0	0	2	0	0
"CE292279_81"	0	0	0	0	0	0
"CE292591_883"	1	0	1	5	0	1
"CE292751_411"	1	0	0	1	0	0
"CE29278_4723"	14	2	3	20	3	10
"CE292863_115"	0	0	0	1	0	1
"CE292946_100"	1	1	0	2	2	0
"CE293021_1372"	3	6	3	23	8	3
"CE293034_602"	11	3	0	11	4	5
"CE293173_2197"	10	3	4	16	6	4
"CE293260_969"	9	3	4	9	3	4
"CE293423_1652"	4	3	2	2	4	2
"CE293536_2375"	15	6	5	11	5	6
"CE293615_626"	5	0	1	1	0	1
"CE293782_565"	4	1	0	2	1	2
"CE293960_60"	0	0	0	0	0	0
"CE294028_7549"	10	1	3	8	2	2
"CE294519_31"	1	0	0	0	1	0
"CE294576_899"	8	2	1	12	2	4
"CE295081_1292"	7	4	1	9	0	3
"CE295640_56"	0	0	0	0	0	0
"CE295829_34"	0	0	0	0	0	0
"CE295976_127029"	494	149	170	200	76	84
"CE297060_8500"	10	10	7	17	6	6
"CE297150_501"	1	1	0	4	1	1
"CE297166_574"	1	0	0	2	0	0
"CE297196_73"	0	0	0	0	0	0
"CE297209_119"	0	0	0	0	0	0
"CE297210_113"	0	0	0	1	0	0
"CE297265_182"	0	0	0	1	0	0
"CE297449_94"	1	0	0	1	0	0
"CE298394_19724"	44	6	14	36	17	15
"CE298567_684"	1	0	0	3	0	1
"CE298793_3900"	7	2	1	15	10	3
"CE299017_15485"	9	3	6	25	6	6
"CE299126_9437"	42	20	15	29	12	13
"CE299225_20193"	25	17	13	12	2	3
"CE299377_1040"	1	1	0	2	1	0
"CE299469_3092"	14	2	1	10	4	8
"CE299663_299"	4	0	0	2	2	2
"CE299760_154"	2	0	1	0	1	0
"CE300270_1861"	4	1	0	7	3	3
"CE300707_1561"	2	0	0	3	1	0
"CE30095_4201"	5	1	1	7	3	0
"CE30141_2797"	9	2	3	3	2	4
"CE301478_85"	0	0	1	0	1	0
"CE301496_277"	0	0	0	1	0	0
"CE301499_296"	1	0	0	3	1	0
"CE302707_308"	0	1	0	0	0	0
"CE302869_8793"	18	6	7	13	4	6
"CE304442_401"	0	0	0	3	2	0
"CE304762_1727"	3	0	0	3	5	2
"CE305710_3437"	217	73	72	98	28	39
"CE306271_1075"	2	1	2	2	4	1
"CE306356_117"	2	0	0	0	0	0
"CE306605_3326"	12	6	4	17	3	6
"CE306624_92"	0	0	0	0	0	0
"CE306646_44"	0	0	0	0	0	0
"CE306696_162"	1	1	0	0	1	0
"CE306728_235"	0	0	1	0	0	0
"CE306777_913"	1	0	0	0	0	0
"CE306924_16936"	32	18	13	21	6	4
"CE307029_537"	0	0	0	1	0	2
"CE307056_40"	0	0	1	0	0	0
"CE307614_371"	0	0	0	2	0	0
"CE307662_399"	1	0	0	0	1	0
"CE307695_27837"	59	24	27	54	20	12
"CE307879_1215"	4	2	1	4	3	4
"CE307891_11720"	11	10	6	11	3	4
"CE308093_157"	0	0	0	0	0	0
"CE308505_1059"	1	1	1	1	1	0
"CE308838_3676"	5	2	2	8	7	5
"CE30947_10429"	19	9	8	25	7	12
"CE30964_11217"	13	4	4	6	6	3
"CE310003_764"	2	1	2	5	1	1
"CE310016_175"	0	0	0	1	0	0
"CE310125_959"	3	0	0	5	0	0
"CE310132_4416"	0	0	0	0	0	0
"CE310352_623"	1	0	2	1	2	0
"CE310486_845"	1	1	2	5	2	0
"CE310509_893"	3	0	1	2	1	0
"CE310510_46"	0	0	0	0	0	0
"CE310515_1113"	3	2	0	2	1	3
"CE310821_6472"	18	6	6	23	2	3
"CE311003_436"	4	0	0	0	0	1
"CE311086_384"	2	1	0	2	0	0
"CE311100_244"	2	0	0	1	0	0
"CE311685_270"	1	0	1	2	0	0
"CE311743_3189"	17	3	5	6	2	3
"CE312055_153"	1	1	1	0	0	0
"CE312134_41719"	72	17	22	58	15	24
"CE31224_1175"	4	0	0	2	0	1
"CE312354_807"	3	0	1	4	1	2
"CE312441_133"	0	0	0	0	0	2
"CE312448_680"	0	0	0	3	2	0
"CE312556_823"	1	3	0	1	1	0
"CE312692_407"	2	1	0	0	0	0
"CE312700_227"	0	0	0	1	0	1
"CE312739_110"	1	0	0	1	0	0
"CE312865_2056"	5	4	2	8	3	3
"CE312954_3249"	6	0	2	4	1	1
"CE312995_965"	0	0	0	0	0	0
"CE313040_176"	1	1	0	1	0	0
"CE313064_210"	0	0	0	0	0	0
"CE313212_9500"	26	10	4	28	15	8
"CE313351_201"	0	1	0	1	0	0
"CE31339_2656"	13	6	2	15	8	6
"CE313446_7028"	24	9	9	23	13	2
"CE313479_29722"	19	2	7	28	13	11
"CE313615_3846"	10	1	3	11	5	3
"CE314223_3464"	5	2	1	10	2	2
"CE314542_364"	0	0	0	1	0	0
"CE314623_3127"	12	6	5	14	3	3
"CE3147_2940"	10	4	2	15	5	4
"CE314860_223"	0	0	0	2	0	0
"CE314884_80"	0	0	0	0	0	0
"CE314885_64"	0	0	0	0	0	0
"CE315000_560"	1	0	0	2	0	1
"CE315022_261"	0	0	0	0	0	0
"CE315943_84"	0	0	0	0	0	0
"CE315947_541"	1	1	0	5	1	0
"CE315974_78"	5	0	0	0	0	0
"CE316227_3497"	5	0	0	3	0	1
"CE316254_8814"	37	11	8	52	18	16
"CE316382_261"	0	0	0	0	0	0
"CE316489_1009"	5	1	1	6	0	2
"CE316493_213"	0	0	0	2	0	0
"CE316596_69"	0	0	0	1	0	0
"CE316627_2051"	16	4	3	17	9	4
"CE317152_1013"	0	1	0	1	0	1
"CE317252_538"	4	2	0	1	0	0
"CE317265_124"	0	0	0	0	0	0
"CE317269_585"	2	0	0	2	0	0
"CE31729_250"	0	0	0	0	0	0
"CE317413_77"	0	0	0	0	1	0
"CE317484_66"	0	0	0	1	0	1
"CE317917_110"	0	0	0	0	0	0
"CE317922_120"	0	0	0	1	0	0
"CE317953_67"	0	0	0	0	0	0
